groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
gji są zrujnowane, we Francji zaś i","000a,0067,006a,0069,0020,0073,0105,0020,007a,0072,0075,006a,006e,006f,0077,0061,006e,0065,002c,0020,0077,0065,0020,0046,0072,0061,006e,0063,006a,0069,0020,007a,0061,015b,0020,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"",""," ","0020","false detection","242"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
dzenie patrjotyzmu w Polsce», ale je-","000a,0064,007a,0065,006e,0069,0065,0020,0070,0061,0074,0072,006a,006f,0074,0079,007a,006d,0075,0020,0077,0020,0050,006f,006c,0073,0063,0065,00bb,002c,0020,0061,006c,0065,0020,006a,0065,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
piał, byleby żołądek mieli syty, byle-","000a,0070,0069,0061,0142,002c,0020,0062,0079,006c,0065,0062,0079,0020,017c,006f,0142,0105,0064,0065,006b,0020,006d,0069,0065,006c,0069,0020,0073,0079,0074,0079,002c,0020,0062,0079,006c,0065,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
rozbiegały się z interesami cesarstwa.","000a,0072,006f,007a,0062,0069,0065,0067,0061,0142,0079,0020,0073,0069,0119,0020,007a,0020,0069,006e,0074,0065,0072,0065,0073,0061,006d,0069,0020,0063,0065,0073,0061,0072,0073,0074,0077,0061,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
Ilość więc wykupów w tym roku prze-","000a,0049,006c,006f,015b,0107,0020,0077,0069,0119,0063,0020,0077,0079,006b,0075,0070,00f3,0077,0020,0077,0020,0074,0079,006d,0020,0072,006f,006b,0075,0020,0070,0072,007a,0065,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
syjskich. Wykupywali ci, którzy Wil-","000a,0073,0079,006a,0073,006b,0069,0063,0068,002e,0020,0057,0079,006b,0075,0070,0079,0077,0061,006c,0069,0020,0063,0069,002c,0020,006b,0074,00f3,0072,007a,0079,0020,0057,0069,006c,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
kamienie, przeważnie brylanty—a więc","000a,006b,0061,006d,0069,0065,006e,0069,0065,002c,0020,0070,0072,007a,0065,0077,0061,017c,006e,0069,0065,0020,0062,0072,0079,006c,0061,006e,0074,0079,2014,0061,0020,0077,0069,0119,0063","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"rylant drożeje. Na to się składają","0072,0079,006c,0061,006e,0074,0020,0064,0072,006f,017c,0065,006a,0065,002e,0020,004e,0061,0020,0074,006f,0020,0073,0069,0119,0020,0073,006b,0142,0061,0064,0061,006a,0105","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
rowana ku uwzględnieniu przedewszy-","000a,0072,006f,0077,0061,006e,0061,0020,006b,0075,0020,0075,0077,007a,0067,006c,0119,0064,006e,0069,0065,006e,0069,0075,0020,0070,0072,007a,0065,0064,0065,0077,0073,007a,0079,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
przedmiot w Rosji niewątpliwie wzro-","000a,0070,0072,007a,0065,0064,006d,0069,006f,0074,0020,0077,0020,0052,006f,0073,006a,0069,0020,006e,0069,0065,0077,0105,0074,0070,006c,0069,0077,0069,0065,0020,0077,007a,0072,006f,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
dnocześnie zaznaczył, że «tylko część","000a,0064,006e,006f,0063,007a,0065,015b,006e,0069,0065,0020,007a,0061,007a,006e,0061,0063,007a,0079,0142,002c,0020,017c,0065,0020,00ab,0074,0079,006c,006b,006f,0020,0063,007a,0119,015b,0107","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
wojenna nie zdołała otrząsnąć z gru-","000a,0077,006f,006a,0065,006e,006e,0061,0020,006e,0069,0065,0020,007a,0064,006f,0142,0061,0142,0061,0020,006f,0074,0072,007a,0105,0073,006e,0105,0107,0020,007a,0020,0067,0072,0075,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
rzy pracowali lub cierpieli dla sprawy","000a,0072,007a,0079,0020,0070,0072,0061,0063,006f,0077,0061,006c,0069,0020,006c,0075,0062,0020,0063,0069,0065,0072,0070,0069,0065,006c,0069,0020,0064,006c,0061,0020,0073,0070,0072,0061,0077,0079","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
pracy, wykluczać z liczby korzystają-","000a,0070,0072,0061,0063,0079,002c,0020,0077,0079,006b,006c,0075,0063,007a,0061,0107,0020,007a,0020,006c,0069,0063,007a,0062,0079,0020,006b,006f,0072,007a,0079,0073,0074,0061,006a,0105,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
darem św. Jerzego, ani też ponosić ko-","000a,0064,0061,0072,0065,006d,0020,015b,0077,002e,0020,004a,0065,0072,007a,0065,0067,006f,002c,0020,0061,006e,0069,0020,0074,0065,017c,0020,0070,006f,006e,006f,0073,0069,0107,0020,006b,006f,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
1,056 pożyczek na sumę rb. 13,869.","000a,0031,002c,0030,0035,0036,0020,0070,006f,017c,0079,0063,007a,0065,006b,0020,006e,0061,0020,0073,0075,006d,0119,0020,0072,0062,002e,0020,0031,0033,002c,0038,0036,0039,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,," polepszeniu się stanu majątkowego","0020,0070,006f,006c,0065,0070,0073,007a,0065,006e,0069,0075,0020,0073,0069,0119,0020,0073,0074,0061,006e,0075,0020,006d,0061,006a,0105,0074,006b,006f,0077,0065,0067,006f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"oną ilością wykupów w ciągu dwuch","006f,006e,0105,0020,0069,006c,006f,015b,0063,0069,0105,0020,0077,0079,006b,0075,0070,00f3,0077,0020,0077,0020,0063,0069,0105,0067,0075,0020,0064,0077,0075,0063,0068","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
nie stracili, lecz w wielu wypadkach","000a,006e,0069,0065,0020,0073,0074,0072,0061,0063,0069,006c,0069,002c,0020,006c,0065,0063,007a,0020,0077,0020,0077,0069,0065,006c,0075,0020,0077,0079,0070,0061,0064,006b,0061,0063,0068","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
bowiem złoto, srebro i drogocenne","000a,0062,006f,0077,0069,0065,006d,0020,007a,0142,006f,0074,006f,002c,0020,0073,0072,0065,0062,0072,006f,0020,0069,0020,0064,0072,006f,0067,006f,0063,0065,006e,006e,0065"," 
bowiem złoto, srebro i drogocenne ","0020,000a,0062,006f,0077,0069,0065,006d,0020,007a,0142,006f,0074,006f,002c,0020,0073,0072,0065,0062,0072,006f,0020,0069,0020,0064,0072,006f,0067,006f,0063,0065,006e,006e,0065,0020","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
rzeczy więc najmniej dziś potrzebne","000a,0072,007a,0065,0063,007a,0079,0020,0077,0069,0119,0063,0020,006e,0061,006a,006d,006e,0069,0065,006a,0020,0064,007a,0069,015b,0020,0070,006f,0074,0072,007a,0065,0062,006e,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
","000a","","","none","14"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
Pierwszą jest zastó","000a,0050,0069,0065,0072,0077,0073,007a,0105,0020,006a,0065,0073,0074,0020,007a,0061,0073,0074,00f3","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
Anglji energja przemysłu zosta","000a,0041,006e,0067,006c,006a,0069,0020,0065,006e,0065,0072,0067,006a,0061,0020,0070,0072,007a,0065,006d,0079,0073,0142,0075,0020,007a,006f,0073,0074,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
Popyt coprawda również musi się","000a,0050,006f,0070,0079,0074,0020,0063,006f,0070,0072,0061,0077,0064,0061,0020,0072,00f3,0077,006e,0069,0065,017c,0020,006d,0075,0073,0069,0020,0073,0069,0119","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
bardziej przezorne pod względem go-","000a,0062,0061,0072,0064,007a,0069,0065,006a,0020,0070,0072,007a,0065,007a,006f,0072,006e,0065,0020,0070,006f,0064,0020,0077,007a,0067,006c,0119,0064,0065,006d,0020,0067,006f,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
modne, lecz i drobne, w ciągu ostat-","000a,006d,006f,0064,006e,0065,002c,0020,006c,0065,0063,007a,0020,0069,0020,0064,0072,006f,0062,006e,0065,002c,0020,0077,0020,0063,0069,0105,0067,0075,0020,006f,0073,0074,0061,0074,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
akcie wyzwolenia się z dawnych błę-","000a,0061,006b,0063,0069,0065,0020,0077,0079,007a,0077,006f,006c,0065,006e,0069,0061,0020,0073,0069,0119,0020,007a,0020,0064,0061,0077,006e,0079,0063,0068,0020,0062,0142,0119,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
ne rzesze, których nawet ","000a,006e,0065,0020,0072,007a,0065,0073,007a,0065,002c,0020,006b,0074,00f3,0072,0079,0063,0068,0020,006e,0061,0077,0065,0074,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
się kamiennem sercem, którzy na naj-","000a,0073,0069,0119,0020,006b,0061,006d,0069,0065,006e,006e,0065,006d,0020,0073,0065,0072,0063,0065,006d,002c,0020,006b,0074,00f3,0072,007a,0079,0020,006e,0061,0020,006e,0061,006a,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
się pragnień, przejmujących duszę na-","000a,0073,0069,0119,0020,0070,0072,0061,0067,006e,0069,0065,0144,002c,0020,0070,0072,007a,0065,006a,006d,0075,006a,0105,0063,0079,0063,0068,0020,0064,0075,0073,007a,0119,0020,006e,0061,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
dukcji), a w ostateczności choćby tyl-","000a,0064,0075,006b,0063,006a,0069,0029,002c,0020,0061,0020,0077,0020,006f,0073,0074,0061,0074,0065,0063,007a,006e,006f,015b,0063,0069,0020,0063,0068,006f,0107,0062,0079,0020,0074,0079,006c,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
którzy uparcie będą uchylali się od","000a,006b,0074,00f3,0072,007a,0079,0020,0075,0070,0061,0072,0063,0069,0065,0020,0062,0119,0064,0105,0020,0075,0063,0068,0079,006c,0061,006c,0069,0020,0073,0069,0119,0020,006f,0064"," 
którzy uparcie będą uchylali się od ","0020,000a,006b,0074,00f3,0072,007a,0079,0020,0075,0070,0061,0072,0063,0069,0065,0020,0062,0119,0064,0105,0020,0075,0063,0068,0079,006c,0061,006c,0069,0020,0073,0069,0119,0020,006f,0064,0020","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
były zawsze drogo płacone przez prasę","000a,0062,0079,0142,0079,0020,007a,0061,0077,0073,007a,0065,0020,0064,0072,006f,0067,006f,0020,0070,0142,0061,0063,006f,006e,0065,0020,0070,0072,007a,0065,007a,0020,0070,0072,0061,0073,0119","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
landczycy nie chcą służyć pod sztan-","000a,006c,0061,006e,0064,0063,007a,0079,0063,0079,0020,006e,0069,0065,0020,0063,0068,0063,0105,0020,0073,0142,0075,017c,0079,0107,0020,0070,006f,0064,0020,0073,007a,0074,0061,006e,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
jeżeli Rosja okaże się delikatną i po-","000a,006a,0065,017c,0065,006c,0069,0020,0052,006f,0073,006a,0061,0020,006f,006b,0061,017c,0065,0020,0073,0069,0119,0020,0064,0065,006c,0069,006b,0061,0074,006e,0105,0020,0069,0020,0070,006f,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
pu przez zastawców 5,408 pożyczek","000a,0070,0075,0020,0070,0072,007a,0065,007a,0020,007a,0061,0073,0074,0061,0077,0063,00f3,0077,0020,0035,002c,0034,0030,0038,0020,0070,006f,017c,0079,0063,007a,0065,006b","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
W roku normalnym świadczyłoby to","000a,0057,0020,0072,006f,006b,0075,0020,006e,006f,0072,006d,0061,006c,006e,0079,006d,0020,015b,0077,0069,0061,0064,0063,007a,0079,0142,006f,0062,0079,0020,0074,006f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,," powyższe tłumaczy się wzmo-","0020,0070,006f,0077,0079,017c,0073,007a,0065,0020,0074,0142,0075,006d,0061,0063,007a,0079,0020,0073,0069,0119,0020,0077,007a,006d,006f,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
miesięcy podczas ewak","000a,006d,0069,0065,0073,0069,0119,0063,0079,0020,0070,006f,0064,0063,007a,0061,0073,0020,0065,0077,0061,006b","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
Byli to przeważnie urzędnicy pań-","000a,0042,0079,006c,0069,0020,0074,006f,0020,0070,0072,007a,0065,0077,0061,017c,006e,0069,0065,0020,0075,0072,007a,0119,0064,006e,0069,0063,0079,0020,0070,0061,0144,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
czyli o 2,787 rb. więcej; na drugiej","000a,0063,007a,0079,006c,0069,0020,006f,0020,0032,002c,0037,0038,0037,0020,0072,0062,002e,0020,0077,0069,0119,0063,0065,006a,003b,0020,006e,0061,0020,0064,0072,0075,0067,0069,0065,006a","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
rzeczy najmniej potrz","000a,0072,007a,0065,0063,007a,0079,0020,006e,0061,006a,006d,006e,0069,0065,006a,0020,0070,006f,0074,0072,007a","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
pieniędzmi papierkowemi. Dogodność","000a,0070,0069,0065,006e,0069,0119,0064,007a,006d,0069,0020,0070,0061,0070,0069,0065,0072,006b,006f,0077,0065,006d,0069,002e,0020,0044,006f,0067,006f,0064,006e,006f,015b,0107","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"b","0062","t","0074","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
dwie przyczyny.","000a,0064,0077,0069,0065,0020,0070,0072,007a,0079,0063,007a,0079,006e,0079,002e"," 
dwie przyczyny. ","0020,000a,0064,0077,0069,0065,0020,0070,0072,007a,0079,0063,007a,0079,006e,0079,002e,0020","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,," w produkcji","0020,0077,0020,0070,0072,006f,0064,0075,006b,0063,006a,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"a skie-","0061,0020,0073,006b,0069,0065,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
tem zmniejsza się.","000a,0074,0065,006d,0020,007a,006d,006e,0069,0065,006a,0073,007a,0061,0020,0073,0069,0119,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
jest Rosja. Narody zachodnie, jako","000a,006a,0065,0073,0074,0020,0052,006f,0073,006a,0061,002e,0020,004e,0061,0072,006f,0064,0079,0020,007a,0061,0063,0068,006f,0064,006e,0069,0065,002c,0020,006a,0061,006b,006f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
spodarczym, za tą drogą błyskotką","000a,0073,0070,006f,0064,0061,0072,0063,007a,0079,006d,002c,0020,007a,0061,0020,0074,0105,0020,0064,0072,006f,0067,0105,0020,0062,0142,0079,0073,006b,006f,0074,006b,0105","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00762784-00232873.pol.xml.txt,,,,"
urzędników, mających do czynienia z","000a,0075,0072,007a,0119,0064,006e,0069,006b,00f3,0077,002c,0020,006d,0061,006a,0105,0063,0079,0063,0068,0020,0064,006f,0020,0063,007a,0079,006e,0069,0065,006e,0069,0061,0020,007a","","","none","1"
