groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"t 1899 a. 3) Uute","0074,0020,0031,0038,0039,0039,0020,0061,002e,0020,0033,0029,0020,0055,0075,0074,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"amine. 4) Uue ee","0061,006d,0069,006e,0065,002e,0020,0034,0029,0020,0055,0075,0065,0020,0065,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"ta","0074,0061","","","none","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"ſ","017f","j","006a","misrecognised","92"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"es õmblemi","0065,0073,0020,00f5,006d,0062,006c,0065,006d,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"ad en","0061,0064,0020,0065,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
Suurel turul nr. 4,","000a,0053,0075,0075,0072,0065,006c,0020,0074,0075,0072,0075,006c,0020,006e,0072,002e,0020,0034,002c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"oulevard nr. 9.","006f,0075,006c,0065,0076,0061,0072,0064,0020,006e,0072,002e,0020,0039,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"es, 10 pildis. Ferd. Rai","0065,0073,002c,0020,0031,0030,0020,0070,0069,006c,0064,0069,0073,002e,0020,0046,0065,0072,0064,002e,0020,0052,0061,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"dumäe kuningas. Hakatus kell ","0064,0075,006d,00e4,0065,0020,006b,0075,006e,0069,006e,0067,0061,0073,002e,0020,0048,0061,006b,0061,0074,0075,0073,0020,006b,0065,006c,006c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"pade jaoks on Jurjewi jaanuari","0070,0061,0064,0065,0020,006a,0061,006f,006b,0073,0020,006f,006e,0020,004a,0075,0072,006a,0065,0077,0069,0020,006a,0061,0061,006e,0075,0061,0072,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"amine (jutt). Koidula. Keelte","0061,006d,0069,006e,0065,0020,0028,006a,0075,0074,0074,0029,002e,0020,004b,006f,0069,0064,0075,006c,0061,002e,0020,004b,0065,0065,006c,0074,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"Peterburi uul. nr. 6 ja 72,","0050,0065,0074,0065,0072,0062,0075,0072,0069,0020,0075,0075,006c,002e,0020,006e,0072,002e,0020,0036,0020,006a,0061,0020,0037,0032,002c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"w hääde tunnistustega ","0077,0020,0068,00e4,00e4,0064,0065,0020,0074,0075,006e,006e,0069,0073,0074,0075,0073,0074,0065,0067,0061,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"eterburi","0065,0074,0065,0072,0062,0075,0072,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
Pidu-õhtu.","000a,0050,0069,0064,0075,002d,00f5,0068,0074,0075,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"Asta","0041,0073,0074,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
üleüldine koo","000a,00fc,006c,0065,00fc,006c,0064,0069,006e,0065,0020,006b,006f,006f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"innitamine. 2) ","0069,006e,006e,0069,0074,0061,006d,0069,006e,0065,002e,0020,0032,0029,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"mete ","006d,0065,0074,0065,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"u õien","0075,0020,00f5,0069,0065,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"e walimine. 5)","0065,0020,0077,0061,006c,0069,006d,0069,006e,0065,002e,0020,0035,0029","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
","000a","","","none","88"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"u","0075","n","006e","misrecognised","5"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"ella 5—6.","0065,006c,006c,0061,0020,0035,2014,0036,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"t taha","0074,0020,0074,0061,0068,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"õi","00f5,0069","","","none","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
na","000a,006e,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,," trepp üles. Lap","0020,0074,0072,0065,0070,0070,0020,00fc,006c,0065,0073,002e,0020,004c,0061,0070","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
Suurel turul ","000a,0053,0075,0075,0072,0065,006c,0020,0074,0075,0072,0075,006c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"öögitüdrukuid","00f6,00f6,0067,0069,0074,00fc,0064,0072,0075,006b,0075,0069,0064","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"",""," ","0020","false detection","112"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"al 5. weebruaril ","0061,006c,0020,0035,002e,0020,0077,0065,0065,0062,0072,0075,0061,0072,0069,006c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"l 8. weebruaril Keisri ","006c,0020,0038,002e,0020,0077,0065,0065,0062,0072,0075,0061,0072,0069,006c,0020,004b,0065,0069,0073,0072,0069,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"ärnus. Neljap. 10. webr. ","00e4,0072,006e,0075,0073,002e,0020,004e,0065,006c,006a,0061,0070,002e,0020,0031,0030,002e,0020,0077,0065,0062,0072,002e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
Pühap. 13. weebr. Keisri ","000a,0050,00fc,0068,0061,0070,002e,0020,0031,0033,002e,0020,0077,0065,0065,0062,0072,002e,0020,004b,0065,0069,0073,0072,0069,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"u teada anda, et minu ","0075,0020,0074,0065,0061,0064,0061,0020,0061,006e,0064,0061,002c,0020,0065,0074,0020,006d,0069,006e,0075,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"ui minewal aasta","0075,0069,0020,006d,0069,006e,0065,0077,0061,006c,0020,0061,0061,0073,0074,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"aatamata ei jäeta ja ","0061,0061,0074,0061,006d,0061,0074,0061,0020,0065,0069,0020,006a,00e4,0065,0074,0061,0020,006a,0061,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"nistus (jutt). ","006e,0069,0073,0074,0075,0073,0020,0028,006a,0075,0074,0074,0029,002e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"innata nõudjatele jaade","0069,006e,006e,0061,0074,0061,0020,006e,00f5,0075,0064,006a,0061,0074,0065,006c,0065,0020,006a,0061,0061,0064,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
ja Riia uul. nr. 37.","000a,006a,0061,0020,0052,0069,0069,0061,0020,0075,0075,006c,002e,0020,006e,0072,002e,0020,0033,0037,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
hääde tingimiste a","000a,0068,00e4,00e4,0064,0065,0020,0074,0069,006e,0067,0069,006d,0069,0073,0074,0065,0020,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"a. Lähemat ","0061,002e,0020,004c,00e4,0068,0065,006d,0061,0074,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"t. ","0074,002e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,," Sel","0020,0053,0065,006c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"redit","0072,0065,0064,0069,0074","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,". Kont","002e,0020,004b,006f,006e,0074","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"elt","0065,006c,0074","","","none","5"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
Pü","000a,0050,00fc","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"ell 3 p. ","0065,006c,006c,0020,0033,0020,0070,002e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"äewakord","00e4,0065,0077,0061,006b,006f,0072,0064","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
mine ja ","000a,006d,0069,006e,0065,0020,006a,0061,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"i tege","0069,0020,0074,0065,0067,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"ii","0069,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"a","0061","","","none","21"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"ei","0065,0069","","","none","6"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"ed läbirääkimi","0065,0064,0020,006c,00e4,0062,0069,0072,00e4,00e4,006b,0069,006d,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"õ","00f5","","","none","4"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
enne ","000a,0065,006e,006e,0065,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"oored tü","006f,006f,0072,0065,0064,0020,0074,00fc","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"ſ","017f","f","0066","misrecognised","31"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"","","tm","0074,006d","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"w","0077","m","006d","misrecognised","43"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"⸗","2e17","- ","002d,0020","misrecognised","3"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
poolt ","000a,0070,006f,006f,006c,0074,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"a korterit ","0061,0020,006b,006f,0072,0074,0065,0072,0069,0074,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"oowitab","006f,006f,0077,0069,0074,0061,0062","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
Kinnitatud","000a,004b,0069,006e,006e,0069,0074,0061,0074,0075,0064","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"id ja häid ","0069,0064,0020,006a,0061,0020,0068,00e4,0069,0064,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"
Briti piibli","000a,0042,0072,0069,0074,0069,0020,0070,0069,0069,0062,006c,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"jandis. Laupäe","006a,0061,006e,0064,0069,0073,002e,0020,004c,0061,0075,0070,00e4,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"unäitlus 3 ","0075,006e,00e4,0069,0074,006c,0075,0073,0020,0033,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"es 8 pildis. P. Jakob","0065,0073,0020,0038,0020,0070,0069,006c,0064,0069,0073,002e,0020,0050,002e,0020,004a,0061,006b,006f,0062","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"kjalg.","006b,006a,0061,006c,0067,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"ules Berne romaani jär","0075,006c,0065,0073,0020,0042,0065,0072,006e,0065,0020,0072,006f,006d,0061,0061,006e,0069,0020,006a,00e4,0072","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/00675252-00231060.est.xml.txt,,,,"illaja. Hakatus kell 1","0069,006c,006c,0061,006a,0061,002e,0020,0048,0061,006b,0061,0074,0075,0073,0020,006b,0065,006c,006c,0020,0031","","","none","1"
